Date	PD	Sex	TrapID	WoY	OLRE
06/04/2016	0	M	113	15	113
06/04/2016	0	M	114	15	114
06/04/2016	0	M	120	15	115
06/04/2016	0	M	121	15	116
06/04/2016	0	M	122	15	117
06/04/2016	0	M	123	15	118
06/04/2016	0	M	124	15	119
06/04/2016	0	M	130	15	120
06/04/2016	0	M	131	15	121
06/04/2016	1	M	132	15	122
06/04/2016	1	M	133	15	123
06/04/2016	1	M	134	15	124
06/04/2016	0	M	140	15	125
06/04/2016	0	M	141	15	126
06/04/2016	0	M	142	15	127
06/04/2016	2	M	143	15	128
06/04/2016	1	M	144	15	129
06/04/2016	0	M	150	15	130
06/04/2016	0	M	151	15	131
06/04/2016	1	M	152	15	132
06/04/2016	0	M	153	15	133
06/04/2016	0	M	154	15	134
21/04/2016	0	F	10	17	135
21/04/2016	0	F	11	17	136
21/04/2016	1	F	12	17	137
21/04/2016	0	F	13	17	138
21/04/2016	0	F	14	17	139
21/04/2016	0	F	20	17	140
21/04/2016	0	F	21	17	141
21/04/2016	0	F	22	17	142
21/04/2016	0	F	23	17	143
21/04/2016	0	F	24	17	144
21/04/2016	0	F	30	17	145
21/04/2016	0	F	31	17	146
21/04/2016	0	F	32	17	147
21/04/2016	0	F	33	17	148
21/04/2016	0	F	34	17	149
21/04/2016	0	F	40	17	150
21/04/2016	0	F	41	17	151
21/04/2016	0	F	42	17	152
21/04/2016	0	F	43	17	153
21/04/2016	0	F	44	17	154
21/04/2016	0	F	50	17	155
21/04/2016	0	F	51	17	156
21/04/2016	0	F	52	17	157
21/04/2016	0	F	53	17	158
21/04/2016	0	F	54	17	159
21/04/2016	0	F	60	17	160
21/04/2016	0	F	61	17	161
21/04/2016	0	F	62	17	162
21/04/2016	1	F	63	17	163
21/04/2016	0	F	64	17	164
21/04/2016	0	F	70	17	165
21/04/2016	0	F	71	17	166
21/04/2016	0	F	72	17	167
21/04/2016	0	F	73	17	168
21/04/2016	0	F	74	17	169
21/04/2016	0	F	90	17	170
21/04/2016	0	F	91	17	171
21/04/2016	0	F	92	17	172
21/04/2016	0	F	93	17	173
21/04/2016	0	F	94	17	174
21/04/2016	0	F	100	17	175
21/04/2016	0	F	101	17	176
21/04/2016	0	F	102	17	177
21/04/2016	0	F	103	17	178
21/04/2016	0	F	104	17	179
21/04/2016	0	F	110	17	180
21/04/2016	0	F	111	17	181
21/04/2016	0	F	112	17	182
21/04/2016	0	F	113	17	183
21/04/2016	0	F	114	17	184
21/04/2016	0	F	120	17	185
21/04/2016	0	F	121	17	186
21/04/2016	0	F	122	17	187
21/04/2016	0	F	123	17	188
21/04/2016	0	F	124	17	189
21/04/2016	0	F	130	17	190
21/04/2016	0	F	131	17	191
21/04/2016	0	F	132	17	192
21/04/2016	0	F	133	17	193
21/04/2016	0	F	134	17	194
21/04/2016	0	F	140	17	195
21/04/2016	0	F	141	17	196
21/04/2016	0	F	142	17	197
21/04/2016	0	F	143	17	198
21/04/2016	1	F	144	17	199
21/04/2016	0	F	150	17	200
21/04/2016	0	F	151	17	201
21/04/2016	0	F	152	17	202
21/04/2016	0	F	153	17	203
21/04/2016	0	F	154	17	204
21/04/2016	0	M	10	17	135
21/04/2016	0	M	11	17	136
21/04/2016	0	M	12	17	137
21/04/2016	0	M	13	17	138
21/04/2016	0	M	14	17	139
21/04/2016	0	M	20	17	140
21/04/2016	0	M	21	17	141
21/04/2016	0	M	22	17	142
21/04/2016	0	M	23	17	143
21/04/2016	0	M	24	17	144
21/04/2016	0	M	30	17	145
21/04/2016	0	M	31	17	146
21/04/2016	0	M	32	17	147
21/04/2016	0	M	33	17	148
21/04/2016	0	M	34	17	149
21/04/2016	0	M	40	17	150
21/04/2016	0	M	41	17	151
21/04/2016	0	M	42	17	152
21/04/2016	0	M	43	17	153
21/04/2016	0	M	44	17	154
21/04/2016	0	M	50	17	155
21/04/2016	0	M	51	17	156
21/04/2016	0	M	52	17	157
21/04/2016	0	M	53	17	158
21/04/2016	0	M	54	17	159
21/04/2016	0	M	60	17	160
21/04/2016	0	M	61	17	161
21/04/2016	0	M	62	17	162
21/04/2016	0	M	63	17	163
21/04/2016	0	M	64	17	164
21/04/2016	0	M	70	17	165
21/04/2016	0	M	71	17	166
21/04/2016	0	M	72	17	167
21/04/2016	0	M	73	17	168
21/04/2016	0	M	74	17	169
21/04/2016	0	M	90	17	170
21/04/2016	0	M	91	17	171
21/04/2016	0	M	92	17	172
21/04/2016	0	M	93	17	173
21/04/2016	0	M	94	17	174
21/04/2016	0	M	100	17	175
21/04/2016	0	M	101	17	176
21/04/2016	0	M	102	17	177
21/04/2016	0	M	103	17	178
21/04/2016	0	M	104	17	179
21/04/2016	0	M	110	17	180
21/04/2016	0	M	111	17	181
21/04/2016	0	M	112	17	182
21/04/2016	0	M	113	17	183
21/04/2016	0	M	114	17	184
21/04/2016	0	M	120	17	185
21/04/2016	0	M	121	17	186
21/04/2016	0	M	122	17	187
21/04/2016	0	M	123	17	188
21/04/2016	0	M	124	17	189
21/04/2016	0	M	130	17	190
21/04/2016	0	M	131	17	191
21/04/2016	0	M	132	17	192
21/04/2016	0	M	133	17	193
21/04/2016	0	M	134	17	194
21/04/2016	0	M	140	17	195
21/04/2016	0	M	141	17	196
21/04/2016	0	M	142	17	197
21/04/2016	0	M	143	17	198
21/04/2016	0	M	144	17	199
21/04/2016	0	M	150	17	200
21/04/2016	0	M	151	17	201
21/04/2016	0	M	152	17	202
21/04/2016	0	M	153	17	203
21/04/2016	0	M	154	17	204
05/05/2016	0	F	10	19	205
05/05/2016	0	F	11	19	206
05/05/2016	0	F	12	19	207
05/05/2016	0	F	13	19	208
05/05/2016	0	F	14	19	209
05/05/2016	0	F	20	19	210
05/05/2016	0	F	21	19	211
05/05/2016	0	F	22	19	212
05/05/2016	0	F	23	19	213
05/05/2016	0	F	24	19	214
05/05/2016	0	F	30	19	215
05/05/2016	0	F	31	19	216
05/05/2016	0	F	32	19	217
05/05/2016	0	F	33	19	218
05/05/2016	0	F	34	19	219
05/05/2016	0	F	40	19	220
05/05/2016	0	F	41	19	221
05/05/2016	0	F	42	19	222
05/05/2016	0	F	43	19	223
05/05/2016	0	F	44	19	224
05/05/2016	0	F	50	19	225
05/05/2016	0	F	51	19	226
05/05/2016	0	F	52	19	227
05/05/2016	0	F	53	19	228
05/05/2016	0	F	54	19	229
05/05/2016	0	F	60	19	230
05/05/2016	0	F	61	19	231
05/05/2016	0	F	62	19	232
05/05/2016	0	F	63	19	233
05/05/2016	0	F	64	19	234
05/05/2016	0	F	70	19	235
05/05/2016	0	F	71	19	236
05/05/2016	0	F	72	19	237
05/05/2016	0	F	73	19	238
05/05/2016	0	F	74	19	239
05/05/2016	0	F	80	19	240
05/05/2016	0	F	81	19	241
05/05/2016	0	F	82	19	242
05/05/2016	0	F	83	19	243
05/05/2016	0	F	84	19	244
05/05/2016	0	F	90	19	245
05/05/2016	0	F	91	19	246
05/05/2016	0	F	92	19	247
05/05/2016	0	F	93	19	248
05/05/2016	0	F	94	19	249
05/05/2016	0	F	100	19	250
05/05/2016	0	F	101	19	251
05/05/2016	0	F	102	19	252
05/05/2016	0	F	103	19	253
05/05/2016	0	F	104	19	254
05/05/2016	0	F	110	19	255
05/05/2016	0	F	111	19	256
05/05/2016	0	F	112	19	257
05/05/2016	0	F	113	19	258
05/05/2016	0	F	114	19	259
05/05/2016	0	F	120	19	260
05/05/2016	0	F	121	19	261
05/05/2016	0	F	122	19	262
05/05/2016	0	F	123	19	263
05/05/2016	0	F	124	19	264
05/05/2016	0	F	130	19	265
05/05/2016	0	F	131	19	266
05/05/2016	0	F	132	19	267
05/05/2016	0	F	133	19	268
05/05/2016	0	F	134	19	269
05/05/2016	0	F	140	19	270
05/05/2016	0	F	141	19	271
05/05/2016	0	F	142	19	272
05/05/2016	0	F	143	19	273
05/05/2016	0	F	144	19	274
05/05/2016	0	F	150	19	275
05/05/2016	0	F	151	19	276
05/05/2016	0	F	152	19	277
05/05/2016	0	F	153	19	278
05/05/2016	0	F	154	19	279
05/05/2016	0	M	10	19	205
05/05/2016	0	M	11	19	206
05/05/2016	0	M	12	19	207
05/05/2016	0	M	13	19	208
05/05/2016	0	M	14	19	209
05/05/2016	0	M	20	19	210
05/05/2016	0	M	21	19	211
05/05/2016	0	M	22	19	212
05/05/2016	0	M	23	19	213
05/05/2016	0	M	24	19	214
05/05/2016	0	M	30	19	215
05/05/2016	0	M	31	19	216
05/05/2016	0	M	32	19	217
05/05/2016	0	M	33	19	218
05/05/2016	0	M	34	19	219
05/05/2016	0	M	40	19	220
05/05/2016	0	M	41	19	221
05/05/2016	0	M	42	19	222
05/05/2016	0	M	43	19	223
05/05/2016	0	M	44	19	224
05/05/2016	0	M	50	19	225
05/05/2016	0	M	51	19	226
05/05/2016	0	M	52	19	227
05/05/2016	0	M	53	19	228
05/05/2016	1	M	54	19	229
05/05/2016	0	M	60	19	230
05/05/2016	0	M	61	19	231
05/05/2016	0	M	62	19	232
05/05/2016	0	M	63	19	233
05/05/2016	1	M	64	19	234
05/05/2016	0	M	70	19	235
05/05/2016	0	M	71	19	236
05/05/2016	0	M	72	19	237
05/05/2016	0	M	73	19	238
05/05/2016	0	M	74	19	239
05/05/2016	0	M	80	19	240
05/05/2016	0	M	81	19	241
05/05/2016	0	M	82	19	242
05/05/2016	0	M	83	19	243
05/05/2016	0	M	84	19	244
05/05/2016	0	M	90	19	245
05/05/2016	0	M	91	19	246
05/05/2016	0	M	92	19	247
05/05/2016	0	M	93	19	248
05/05/2016	1	M	94	19	249
05/05/2016	0	M	100	19	250
05/05/2016	0	M	101	19	251
05/05/2016	0	M	102	19	252
05/05/2016	0	M	103	19	253
05/05/2016	0	M	104	19	254
05/05/2016	0	M	110	19	255
05/05/2016	0	M	111	19	256
05/05/2016	0	M	112	19	257
05/05/2016	0	M	113	19	258
05/05/2016	0	M	114	19	259
05/05/2016	0	M	120	19	260
05/05/2016	0	M	121	19	261
05/05/2016	0	M	122	19	262
05/05/2016	0	M	123	19	263
05/05/2016	0	M	124	19	264
05/05/2016	0	M	130	19	265
05/05/2016	0	M	131	19	266
05/05/2016	0	M	132	19	267
05/05/2016	0	M	133	19	268
05/05/2016	0	M	134	19	269
05/05/2016	0	M	140	19	270
05/05/2016	0	M	141	19	271
05/05/2016	0	M	142	19	272
05/05/2016	0	M	143	19	273
05/05/2016	0	M	144	19	274
05/05/2016	0	M	150	19	275
05/05/2016	0	M	151	19	276
05/05/2016	0	M	152	19	277
05/05/2016	0	M	153	19	278
05/05/2016	0	M	154	19	279
20/05/2016	0	F	10	21	280
20/05/2016	0	F	11	21	281
20/05/2016	0	F	12	21	282
20/05/2016	0	F	13	21	283
20/05/2016	0	F	14	21	284
20/05/2016	0	F	20	21	285
20/05/2016	0	F	21	21	286
20/05/2016	0	F	22	21	287
20/05/2016	0	F	23	21	288
20/05/2016	0	F	24	21	289
20/05/2016	0	F	30	21	290
20/05/2016	0	F	31	21	291
20/05/2016	0	F	32	21	292
20/05/2016	0	F	33	21	293
20/05/2016	0	F	34	21	294
20/05/2016	0	F	40	21	295
20/05/2016	0	F	41	21	296
20/05/2016	0	F	42	21	297
20/05/2016	0	F	43	21	298
20/05/2016	0	F	44	21	299
20/05/2016	0	F	50	21	300
20/05/2016	0	F	51	21	301
20/05/2016	0	F	52	21	302
20/05/2016	0	F	53	21	303
20/05/2016	0	F	54	21	304
20/05/2016	0	F	60	21	305
20/05/2016	0	F	61	21	306
20/05/2016	0	F	62	21	307
20/05/2016	0	F	63	21	308
20/05/2016	0	F	64	21	309
20/05/2016	0	F	70	21	310
20/05/2016	0	F	71	21	311
20/05/2016	0	F	72	21	312
20/05/2016	0	F	73	21	313
20/05/2016	0	F	74	21	314
20/05/2016	0	F	80	21	315
20/05/2016	0	F	81	21	316
20/05/2016	0	F	82	21	317
20/05/2016	0	F	83	21	318
20/05/2016	0	F	84	21	319
20/05/2016	0	F	90	21	320
20/05/2016	0	F	91	21	321
20/05/2016	0	F	92	21	322
20/05/2016	0	F	93	21	323
20/05/2016	0	F	94	21	324
20/05/2016	0	F	100	21	325
20/05/2016	0	F	101	21	326
20/05/2016	0	F	102	21	327
20/05/2016	0	F	103	21	328
20/05/2016	0	F	104	21	329
20/05/2016	0	F	110	21	330
20/05/2016	0	F	111	21	331
20/05/2016	0	F	112	21	332
20/05/2016	0	F	113	21	333
20/05/2016	0	F	114	21	334
20/05/2016	0	F	120	21	335
20/05/2016	0	F	121	21	336
20/05/2016	0	F	122	21	337
20/05/2016	0	F	123	21	338
20/05/2016	0	F	124	21	339
20/05/2016	0	F	130	21	340
20/05/2016	0	F	131	21	341
20/05/2016	0	F	132	21	342
20/05/2016	0	F	133	21	343
20/05/2016	0	F	134	21	344
20/05/2016	0	F	140	21	345
20/05/2016	0	F	141	21	346
20/05/2016	0	F	142	21	347
20/05/2016	0	F	143	21	348
20/05/2016	0	F	144	21	349
20/05/2016	0	F	150	21	350
20/05/2016	0	F	151	21	351
20/05/2016	0	F	152	21	352
20/05/2016	0	F	153	21	353
20/05/2016	0	F	154	21	354
20/05/2016	0	M	10	21	280
20/05/2016	0	M	11	21	281
20/05/2016	0	M	12	21	282
20/05/2016	0	M	13	21	283
20/05/2016	0	M	14	21	284
20/05/2016	0	M	20	21	285
20/05/2016	0	M	21	21	286
20/05/2016	0	M	22	21	287
20/05/2016	0	M	23	21	288
20/05/2016	0	M	24	21	289
20/05/2016	0	M	30	21	290
20/05/2016	0	M	31	21	291
20/05/2016	0	M	32	21	292
20/05/2016	0	M	33	21	293
20/05/2016	0	M	34	21	294
20/05/2016	0	M	40	21	295
20/05/2016	0	M	41	21	296
20/05/2016	0	M	42	21	297
20/05/2016	0	M	43	21	298
20/05/2016	0	M	44	21	299
20/05/2016	0	M	50	21	300
20/05/2016	0	M	51	21	301
20/05/2016	0	M	52	21	302
20/05/2016	0	M	53	21	303
20/05/2016	0	M	54	21	304
20/05/2016	0	M	60	21	305
20/05/2016	0	M	61	21	306
20/05/2016	0	M	62	21	307
20/05/2016	0	M	63	21	308
20/05/2016	0	M	64	21	309
20/05/2016	0	M	70	21	310
20/05/2016	0	M	71	21	311
20/05/2016	0	M	72	21	312
20/05/2016	0	M	73	21	313
20/05/2016	0	M	74	21	314
20/05/2016	0	M	80	21	315
20/05/2016	0	M	81	21	316
20/05/2016	0	M	82	21	317
20/05/2016	0	M	83	21	318
20/05/2016	0	M	84	21	319
20/05/2016	0	M	90	21	320
20/05/2016	0	M	91	21	321
20/05/2016	0	M	92	21	322
20/05/2016	0	M	93	21	323
20/05/2016	0	M	94	21	324
20/05/2016	0	M	100	21	325
20/05/2016	0	M	101	21	326
20/05/2016	0	M	102	21	327
20/05/2016	0	M	103	21	328
20/05/2016	0	M	104	21	329
20/05/2016	0	M	110	21	330
20/05/2016	0	M	111	21	331
20/05/2016	0	M	112	21	332
20/05/2016	0	M	113	21	333
20/05/2016	0	M	114	21	334
20/05/2016	0	M	120	21	335
20/05/2016	0	M	121	21	336
20/05/2016	0	M	122	21	337
20/05/2016	0	M	123	21	338
20/05/2016	0	M	124	21	339
20/05/2016	0	M	130	21	340
20/05/2016	0	M	131	21	341
20/05/2016	0	M	132	21	342
20/05/2016	0	M	133	21	343
20/05/2016	0	M	134	21	344
20/05/2016	0	M	140	21	345
20/05/2016	0	M	141	21	346
20/05/2016	0	M	142	21	347
20/05/2016	0	M	143	21	348
20/05/2016	0	M	144	21	349
20/05/2016	0	M	150	21	350
20/05/2016	0	M	151	21	351
20/05/2016	0	M	152	21	352
20/05/2016	0	M	153	21	353
20/05/2016	0	M	154	21	354
01/06/2016	0	F	10	23	355
01/06/2016	0	F	11	23	356
01/06/2016	0	F	12	23	357
01/06/2016	0	F	13	23	358
01/06/2016	0	F	14	23	359
01/06/2016	0	F	20	23	360
01/06/2016	0	F	21	23	361
01/06/2016	0	F	22	23	362
01/06/2016	0	F	23	23	363
01/06/2016	0	F	24	23	364
01/06/2016	0	F	30	23	365
01/06/2016	0	F	31	23	366
01/06/2016	0	F	32	23	367
01/06/2016	0	F	33	23	368
01/06/2016	0	F	34	23	369
01/06/2016	0	F	40	23	370
01/06/2016	0	F	41	23	371
01/06/2016	0	F	42	23	372
01/06/2016	0	F	43	23	373
01/06/2016	0	F	44	23	374
01/06/2016	0	F	50	23	375
01/06/2016	0	F	51	23	376
01/06/2016	0	F	52	23	377
01/06/2016	0	F	53	23	378
01/06/2016	0	F	54	23	379
01/06/2016	0	F	60	23	380
01/06/2016	0	F	61	23	381
01/06/2016	0	F	62	23	382
01/06/2016	0	F	63	23	383
01/06/2016	0	F	64	23	384
01/06/2016	0	F	70	23	385
01/06/2016	0	F	71	23	386
01/06/2016	0	F	72	23	387
01/06/2016	0	F	73	23	388
01/06/2016	0	F	74	23	389
01/06/2016	0	F	80	23	390
01/06/2016	0	F	81	23	391
01/06/2016	0	F	82	23	392
01/06/2016	0	F	83	23	393
01/06/2016	0	F	84	23	394
01/06/2016	0	F	90	23	395
01/06/2016	0	F	91	23	396
01/06/2016	0	F	92	23	397
01/06/2016	0	F	93	23	398
01/06/2016	0	F	94	23	399
01/06/2016	0	F	100	23	400
01/06/2016	0	F	101	23	401
01/06/2016	0	F	102	23	402
01/06/2016	0	F	103	23	403
01/06/2016	0	F	104	23	404
01/06/2016	0	F	110	23	405
01/06/2016	0	F	111	23	406
01/06/2016	0	F	112	23	407
01/06/2016	0	F	113	23	408
01/06/2016	0	F	114	23	409
01/06/2016	0	F	120	23	410
01/06/2016	0	F	121	23	411
01/06/2016	0	F	122	23	412
01/06/2016	0	F	123	23	413
01/06/2016	0	F	124	23	414
01/06/2016	0	F	130	23	415
01/06/2016	0	F	131	23	416
01/06/2016	0	F	132	23	417
01/06/2016	0	F	133	23	418
01/06/2016	0	F	134	23	419
01/06/2016	0	F	140	23	420
01/06/2016	0	F	141	23	421
01/06/2016	0	F	142	23	422
01/06/2016	0	F	143	23	423
01/06/2016	0	F	144	23	424
01/06/2016	0	F	150	23	425
01/06/2016	0	F	151	23	426
01/06/2016	0	F	152	23	427
01/06/2016	0	F	153	23	428
01/06/2016	0	F	154	23	429
01/06/2016	0	M	10	23	355
01/06/2016	0	M	11	23	356
01/06/2016	0	M	12	23	357
01/06/2016	0	M	13	23	358
01/06/2016	0	M	14	23	359
01/06/2016	0	M	20	23	360
01/06/2016	0	M	21	23	361
01/06/2016	0	M	22	23	362
01/06/2016	0	M	23	23	363
01/06/2016	0	M	24	23	364
01/06/2016	0	M	30	23	365
01/06/2016	0	M	31	23	366
01/06/2016	0	M	32	23	367
01/06/2016	0	M	33	23	368
01/06/2016	0	M	34	23	369
01/06/2016	0	M	40	23	370
01/06/2016	0	M	41	23	371
01/06/2016	0	M	42	23	372
01/06/2016	0	M	43	23	373
01/06/2016	0	M	44	23	374
01/06/2016	0	M	50	23	375
01/06/2016	0	M	51	23	376
01/06/2016	0	M	52	23	377
01/06/2016	0	M	53	23	378
01/06/2016	0	M	54	23	379
01/06/2016	0	M	60	23	380
01/06/2016	0	M	61	23	381
01/06/2016	0	M	62	23	382
01/06/2016	0	M	63	23	383
01/06/2016	0	M	64	23	384
01/06/2016	0	M	70	23	385
01/06/2016	0	M	71	23	386
01/06/2016	0	M	72	23	387
01/06/2016	0	M	73	23	388
01/06/2016	0	M	74	23	389
01/06/2016	0	M	80	23	390
01/06/2016	0	M	81	23	391
01/06/2016	0	M	82	23	392
01/06/2016	0	M	83	23	393
01/06/2016	0	M	84	23	394
01/06/2016	0	M	90	23	395
01/06/2016	0	M	91	23	396
01/06/2016	0	M	92	23	397
01/06/2016	0	M	93	23	398
01/06/2016	0	M	94	23	399
01/06/2016	0	M	100	23	400
01/06/2016	0	M	101	23	401
01/06/2016	0	M	102	23	402
01/06/2016	0	M	103	23	403
01/06/2016	0	M	104	23	404
01/06/2016	0	M	110	23	405
01/06/2016	0	M	111	23	406
01/06/2016	0	M	112	23	407
01/06/2016	0	M	113	23	408
01/06/2016	0	M	114	23	409
01/06/2016	0	M	120	23	410
01/06/2016	0	M	121	23	411
01/06/2016	0	M	122	23	412
01/06/2016	0	M	123	23	413
01/06/2016	0	M	124	23	414
01/06/2016	0	M	130	23	415
01/06/2016	0	M	131	23	416
01/06/2016	0	M	132	23	417
01/06/2016	0	M	133	23	418
01/06/2016	0	M	134	23	419
01/06/2016	0	M	140	23	420
01/06/2016	0	M	141	23	421
01/06/2016	0	M	142	23	422
01/06/2016	0	M	143	23	423
01/06/2016	0	M	144	23	424
01/06/2016	0	M	150	23	425
01/06/2016	0	M	151	23	426
01/06/2016	0	M	152	23	427
01/06/2016	0	M	153	23	428
01/06/2016	0	M	154	23	429
17/06/2016	0	F	10	25	430
17/06/2016	0	F	11	25	431
17/06/2016	0	F	12	25	432
17/06/2016	0	F	13	25	433
17/06/2016	0	F	14	25	434
17/06/2016	0	F	20	25	435
17/06/2016	0	F	21	25	436
17/06/2016	0	F	22	25	437
17/06/2016	0	F	23	25	438
17/06/2016	0	F	24	25	439
17/06/2016	0	F	30	25	440
17/06/2016	0	F	31	25	441
17/06/2016	0	F	32	25	442
17/06/2016	0	F	33	25	443
17/06/2016	0	F	34	25	444
17/06/2016	0	F	40	25	445
17/06/2016	0	F	41	25	446
17/06/2016	0	F	42	25	447
17/06/2016	0	F	43	25	448
17/06/2016	0	F	44	25	449
17/06/2016	0	F	60	25	450
17/06/2016	0	F	61	25	451
17/06/2016	0	F	62	25	452
17/06/2016	0	F	63	25	453
17/06/2016	0	F	64	25	454
17/06/2016	0	F	70	25	455
17/06/2016	0	F	71	25	456
17/06/2016	0	F	72	25	457
17/06/2016	0	F	73	25	458
17/06/2016	0	F	74	25	459
17/06/2016	0	F	90	25	460
17/06/2016	0	F	91	25	461
17/06/2016	0	F	92	25	462
17/06/2016	0	F	93	25	463
17/06/2016	0	F	94	25	464
17/06/2016	0	F	100	25	465
17/06/2016	0	F	101	25	466
17/06/2016	0	F	102	25	467
17/06/2016	0	F	103	25	468
17/06/2016	0	F	104	25	469
17/06/2016	0	F	110	25	470
17/06/2016	0	F	111	25	471
17/06/2016	0	F	112	25	472
17/06/2016	0	F	113	25	473
17/06/2016	0	F	114	25	474
17/06/2016	0	F	120	25	475
17/06/2016	0	F	121	25	476
17/06/2016	0	F	122	25	477
17/06/2016	0	F	123	25	478
17/06/2016	0	F	124	25	479
17/06/2016	0	F	130	25	480
17/06/2016	0	F	131	25	481
17/06/2016	0	F	132	25	482
17/06/2016	0	F	133	25	483
17/06/2016	0	F	134	25	484
17/06/2016	0	F	140	25	485
17/06/2016	0	F	141	25	486
17/06/2016	0	F	142	25	487
17/06/2016	0	F	143	25	488
17/06/2016	0	F	144	25	489
17/06/2016	0	F	150	25	490
17/06/2016	0	F	151	25	491
17/06/2016	0	F	152	25	492
17/06/2016	0	F	153	25	493
17/06/2016	0	F	154	25	494
17/06/2016	0	M	10	25	430
17/06/2016	0	M	11	25	431
17/06/2016	0	M	12	25	432
17/06/2016	0	M	13	25	433
17/06/2016	0	M	14	25	434
17/06/2016	0	M	20	25	435
17/06/2016	0	M	21	25	436
17/06/2016	0	M	22	25	437
17/06/2016	0	M	23	25	438
17/06/2016	0	M	24	25	439
17/06/2016	0	M	30	25	440
17/06/2016	0	M	31	25	441
17/06/2016	0	M	32	25	442
17/06/2016	0	M	33	25	443
17/06/2016	0	M	34	25	444
17/06/2016	0	M	40	25	445
17/06/2016	0	M	41	25	446
17/06/2016	0	M	42	25	447
17/06/2016	0	M	43	25	448
17/06/2016	0	M	44	25	449
17/06/2016	0	M	60	25	450
17/06/2016	0	M	61	25	451
17/06/2016	0	M	62	25	452
17/06/2016	0	M	63	25	453
17/06/2016	0	M	64	25	454
17/06/2016	0	M	70	25	455
17/06/2016	0	M	71	25	456
17/06/2016	0	M	72	25	457
17/06/2016	0	M	73	25	458
17/06/2016	0	M	74	25	459
17/06/2016	0	M	90	25	460
17/06/2016	0	M	91	25	461
17/06/2016	0	M	92	25	462
17/06/2016	0	M	93	25	463
17/06/2016	0	M	94	25	464
17/06/2016	0	M	100	25	465
17/06/2016	0	M	101	25	466
17/06/2016	0	M	102	25	467
17/06/2016	0	M	103	25	468
17/06/2016	0	M	104	25	469
17/06/2016	0	M	110	25	470
17/06/2016	0	M	111	25	471
17/06/2016	0	M	112	25	472
17/06/2016	0	M	113	25	473
17/06/2016	0	M	114	25	474
17/06/2016	0	M	120	25	475
17/06/2016	0	M	121	25	476
17/06/2016	0	M	122	25	477
17/06/2016	0	M	123	25	478
17/06/2016	0	M	124	25	479
17/06/2016	0	M	130	25	480
17/06/2016	0	M	131	25	481
17/06/2016	0	M	132	25	482
17/06/2016	0	M	133	25	483
17/06/2016	0	M	134	25	484
17/06/2016	0	M	140	25	485
17/06/2016	0	M	141	25	486
17/06/2016	0	M	142	25	487
17/06/2016	0	M	143	25	488
17/06/2016	0	M	144	25	489
17/06/2016	0	M	150	25	490
17/06/2016	0	M	151	25	491
17/06/2016	0	M	152	25	492
17/06/2016	0	M	153	25	493
17/06/2016	0	M	154	25	494
01/07/2016	0	F	10	27	495
01/07/2016	0	F	11	27	496
01/07/2016	0	F	12	27	497
01/07/2016	0	F	13	27	498
01/07/2016	0	F	14	27	499
01/07/2016	0	F	20	27	500
01/07/2016	0	F	21	27	501
01/07/2016	0	F	22	27	502
01/07/2016	0	F	23	27	503
01/07/2016	0	F	24	27	504
01/07/2016	0	F	30	27	505
01/07/2016	0	F	31	27	506
01/07/2016	0	F	32	27	507
01/07/2016	0	F	33	27	508
01/07/2016	0	F	34	27	509
01/07/2016	0	F	40	27	510
01/07/2016	0	F	41	27	511
01/07/2016	0	F	42	27	512
01/07/2016	0	F	43	27	513
01/07/2016	0	F	44	27	514
01/07/2016	0	F	50	27	515
01/07/2016	0	F	51	27	516
01/07/2016	0	F	52	27	517
01/07/2016	0	F	53	27	518
01/07/2016	0	F	54	27	519
01/07/2016	0	F	60	27	520
01/07/2016	0	F	61	27	521
01/07/2016	0	F	62	27	522
01/07/2016	0	F	63	27	523
01/07/2016	0	F	64	27	524
01/07/2016	0	F	70	27	525
01/07/2016	0	F	71	27	526
01/07/2016	0	F	72	27	527
01/07/2016	0	F	73	27	528
01/07/2016	0	F	74	27	529
01/07/2016	0	F	80	27	530
01/07/2016	0	F	81	27	531
01/07/2016	0	F	82	27	532
01/07/2016	0	F	83	27	533
01/07/2016	0	F	84	27	534
01/07/2016	0	F	90	27	535
01/07/2016	0	F	91	27	536
01/07/2016	0	F	92	27	537
01/07/2016	0	F	93	27	538
01/07/2016	0	F	94	27	539
01/07/2016	0	F	100	27	540
01/07/2016	0	F	101	27	541
01/07/2016	0	F	102	27	542
01/07/2016	0	F	103	27	543
01/07/2016	0	F	104	27	544
01/07/2016	0	F	110	27	545
01/07/2016	0	F	111	27	546
01/07/2016	0	F	112	27	547
01/07/2016	0	F	113	27	548
01/07/2016	0	F	114	27	549
01/07/2016	0	F	120	27	550
01/07/2016	0	F	121	27	551
01/07/2016	0	F	122	27	552
01/07/2016	0	F	123	27	553
01/07/2016	0	F	124	27	554
01/07/2016	0	F	130	27	555
01/07/2016	0	F	131	27	556
01/07/2016	0	F	132	27	557
01/07/2016	0	F	133	27	558
01/07/2016	0	F	134	27	559
01/07/2016	0	F	140	27	560
01/07/2016	0	F	141	27	561
01/07/2016	0	F	142	27	562
01/07/2016	0	F	143	27	563
01/07/2016	0	F	144	27	564
01/07/2016	0	F	150	27	565
01/07/2016	0	F	151	27	566
01/07/2016	0	F	152	27	567
01/07/2016	0	F	153	27	568
01/07/2016	0	F	154	27	569
01/07/2016	0	M	10	27	495
01/07/2016	0	M	11	27	496
01/07/2016	0	M	12	27	497
01/07/2016	0	M	13	27	498
01/07/2016	0	M	14	27	499
